yyyy,mm,tmax,tmin,af,rain,sun,station
2015.0,4,11.8,0.2,12.0,71.2,185.8,eskdalemuir
2015.0,5,11.9,3.9,4.0,167.6,121.7,eskdalemuir
2015.0,6,15.7,6.9,1.0,101.8,105.5,eskdalemuir
2015.0,7,16.5,8.5,0.0,187.7,81.5,eskdalemuir
2015.0,8,17.0,8.8,0.0,122.0,104.6,eskdalemuir
2015.0,9,15.7,4.9,0.0,49.3,79.0,eskdalemuir
2015.0,10,12.7,4.3,2.0,98.6,79.2,eskdalemuir
2015.0,11,9.4,4.0,3.0,385.0,23.4,eskdalemuir
2015.0,12,8.6,2.9,6.0,568.8,9.1,eskdalemuir
2016.0,1,5.3,0.8,14.0,358.6,16.2,eskdalemuir
2016.0,2,5.4,-1.2,16.0,207.8,64.7,eskdalemuir
2016.0,3,8.1,0.5,11.0,110.4,80.0,eskdalemuir
2016.0,4,9.2,0.9,11.0,102.4,127.7,eskdalemuir
2016.0,5,14.7,5.3,3.0,82.8,153.2,eskdalemuir
2016.0,6,17.6,8.6,0.0,94.2,126.9,eskdalemuir
2016.0,7,17.1,9.5,0.0,154.2,81.1,eskdalemuir
2016.0,8,17.7,9.8,0.0,118.8,118.5,eskdalemuir
2016.0,9,16.1,9.3,0.0,187.8,61.2,eskdalemuir
2016.0,10,12.1,4.9,0.0,46.4,75.1,eskdalemuir
2016.0,11,6.4,-1.3,19.0,96.4,71.4,eskdalemuir
2016.0,12,7.9,2.8,6.0,131.8,20.7,eskdalemuir
2017.0,1,5.9,-0.5,19.0,84.8,60.8,eskdalemuir
2017.0,2,6.4,1.7,7.0,187.2,,eskdalemuir
2017.0,3,9.6,1.9,7.0,243.8,103.7,eskdalemuir
2017.0,4,11.1,2.1,11.0,31.6,149.9,eskdalemuir
2017.0,5,16.0,6.2,1.0,102.8,200.9,eskdalemuir
2017.0,6,16.4,9.3,0.0,183.0,121.9,eskdalemuir
2017.0,7,17.1,9.6,0.0,138.0,113.9,eskdalemuir
2017.0,8,16.6,9.1,0.0,178.0,,eskdalemuir
2017.0,9,14.6,7.7,0.0,155.4,70.9,eskdalemuir
2017.0,10,12.9,6.5,3.0,202.4,43.6,eskdalemuir
2017.0,11,7.2,0.1,20.0,122.4,73.8,eskdalemuir
2017.0,12,5.7,-0.8,18.0,143.1,50.9,eskdalemuir
2018.0,1,4.6,-0.1,15.0,262.8,27.7,eskdalemuir
2018.0,2,4.5,-2.2,22.0,98.1,80.3,eskdalemuir
2018.0,3,5.4,-0.9,17.0,115.2,66.0,eskdalemuir
2018.0,4,10.1,3.5,3.0,137.8,84.2,eskdalemuir
2018.0,5,16.3,5.2,2.0,64.6,198.8,eskdalemuir
2018.0,6,19.7,7.9,0.0,115.4,214.8,eskdalemuir
2018.0,7,20.7,9.9,0.0,76.8,157.8,eskdalemuir
2018.0,8,17.1,9.4,0.0,173.4,84.7,eskdalemuir
2018.0,9,14.4,6.2,3.0,179.8,72.1,eskdalemuir
2018.0,10,11.9,4.0,8.0,135.2,81.1,eskdalemuir
2018.0,11,8.8,3.9,4.0,251.6,36.6,eskdalemuir
2018.0,12,7.0,1.4,10.0,156.0,28.4,eskdalemuir
2019.0,1,5.3,-1.3,18.0,65.2,67.2,eskdalemuir
2019.0,2,8.6,0.1,15.0,162.4,72.4,eskdalemuir
2019.0,3,8.4,2.4,6.0,263.0,57.9,eskdalemuir
2019.0,4,12.5,2.1,6.0,54.8,158.6,eskdalemuir
2019.0,5,13.9,3.5,7.0,78.6,169.9,eskdalemuir
2019.0,6,16.2,7.7,0.0,111.0,132.2,eskdalemuir
2019.0,7,19.5,10.9,0.0,134.8,105.6,eskdalemuir
2019.0,8,18.2,11.0,0.0,225.2,98.3,eskdalemuir
2019.0,9,15.5,7.3,0.0,188.6,97.0,eskdalemuir
2019.0,10,10.6,3.9,6.0,117.8,80.4,eskdalemuir
2019.0,11,6.7,0.9,11.0,114.4,53.3,eskdalemuir
2019.0,12,6.5,1.7,7.0,182.6,28.5,eskdalemuir
2020.0,1,6.8,1.9,7.0,292.3,23.7,eskdalemuir
2020.0,2,6.0,0.5,10.0,414.0,48.0,eskdalemuir
2020.0,3,8.1,0.3,10.0,149.6,72.6,eskdalemuir
2020.0,4,13.3,2.0,6.0,20.6,192.0,eskdalemuir
2020.0,5,15.4,4.1,8.0,61.2,200.2,eskdalemuir
2020.0,6,17.2,8.9,0.0,209.8,109.8,eskdalemuir
2020.0,7,16.6,9.1,0.0,187.0,73.7,eskdalemuir
2020.0,8,17.9,10.3,0.0,219.2,87.2,eskdalemuir
2020.0,9,15.1,6.1,4.0,106.8,89.7,eskdalemuir
2020.0,10,11.4,4.9,3.0,216.8,48.8,eskdalemuir
2020.0,11,,,,224.9,,eskdalemuir
2020.0,12,5.5,0.4,14.0,233.6,29.5,eskdalemuir
2021.0,1,3.1,-2.8,21.0,123.4,60.9,eskdalemuir
2021.0,2,5.2,-0.3,13.0,227.0,50.8,eskdalemuir
2021.0,3,9.0,1.7,10.0,222.6,83.7,eskdalemuir
2021.0,4,10.8,-1.9,23.0,18.0,217.3,eskdalemuir
2021.0,5,12.8,2.3,10.0,119.8,106.9,eskdalemuir
2021.0,6,17.9,8.6,0.0,42.8,135.3,eskdalemuir
2021.0,7,21.6,10.9,0.0,34.8,179.3,eskdalemuir
2021.0,8,18.5,9.6,0.0,135.0,116.2,eskdalemuir
2021.0,9,17.1,9.3,0.0,132.8,80.8,eskdalemuir
2021.0,10,12.3,6.6,1.0,409.4,50.9,eskdalemuir
2021.0,11,9.1,1.8,9.0,116.0,55.2,eskdalemuir
2021.0,12,6.1,0.8,14.0,135.4,26.0,eskdalemuir
2022.0,1,6.8,1.3,11.0,80.6,42.7,eskdalemuir
2022.0,2,7.3,1.1,8.0,354.0,47.3,eskdalemuir
2022.0,3,10.5,-0.2,18.0,81.2,147.6,eskdalemuir
2022.0,4,11.8,2.0,12.0,78.2,132.7,eskdalemuir
2022.0,5,14.6,7.0,0.0,113.0,106.3,eskdalemuir
2022.0,6,17.1,8.4,0.0,83.6,128.8,eskdalemuir
2022.0,7,19.8,10.2,0.0,114.4,135.5,eskdalemuir
2022.0,8,19.7,9.4,0.0,104.6,142.3,eskdalemuir
2022.0,9,16.5,7.4,2.0,160.6,108.7,eskdalemuir
2022.0,10,12.7,6.9,2.0,346.0,50.9,eskdalemuir
2022.0,11,9.4,4.3,3.0,240.2,,eskdalemuir
2022.0,12,4.8,-2.1,18.0,193.6,,eskdalemuir
2013.0,1,6.5,2.0,13.0,50.1,34.5,heathrow
2013.0,2,6.7,1.2,4.0,32.8,64.9,heathrow
2013.0,3,6.9,1.2,11.0,52.8,62.3,heathrow
2013.0,4,13.5,4.7,3.0,34.0,162.8,heathrow
2013.0,5,16.4,7.7,0.0,41.8,163.3,heathrow
2013.0,6,20.3,11.2,0.0,11.6,157.5,heathrow
2013.0,7,27.0,15.2,0.0,25.2,268.2,heathrow
2013.0,8,24.3,14.3,0.0,32.6,198.7,heathrow
2013.0,9,19.7,11.1,0.0,49.6,118.9,heathrow
2013.0,10,17.0,10.6,0.0,81.4,89.6,heathrow
2013.0,11,10.4,4.7,1.0,50.0,80.4,heathrow
2013.0,12,10.2,3.5,3.0,98.2,51.3,heathrow
2014.0,1,10.0,3.8,1.0,162.4,68.3,heathrow
2014.0,2,10.6,4.4,0.0,89.8,91.7,heathrow
2014.0,3,14.1,4.4,1.0,27.8,161.4,heathrow
2014.0,4,16.1,7.5,0.0,58.0,156.9,heathrow
2014.0,5,18.0,9.8,0.0,84.6,178.8,heathrow
2014.0,6,22.1,12.5,0.0,40.8,220.2,heathrow
2014.0,7,25.8,15.0,0.0,50.0,246.4,heathrow
2014.0,8,21.7,12.7,0.0,97.6,183.6,heathrow
2014.0,9,21.5,12.8,0.0,10.8,134.6,heathrow
2014.0,10,17.6,11.0,0.0,76.0,103.8,heathrow
2014.0,11,12.5,6.9,1.0,128.4,51.1,heathrow
2014.0,12,9.2,3.0,7.0,37.8,71.6,heathrow
2015.0,1,8.8,1.6,10.0,63.4,62.0,heathrow
2015.0,2,8.0,1.8,8.0,38.6,63.9,heathrow
2015.0,3,11.6,4.1,1.0,24.0,140.7,heathrow
2015.0,4,16.3,6.0,0.0,16.2,212.1,heathrow
2015.0,5,17.6,8.8,0.0,41.6,189.0,heathrow
2015.0,6,22.2,11.4,0.0,12.2,197.0,heathrow
2015.0,7,23.7,13.8,0.0,71.8,189.7,heathrow
2015.0,8,22.2,14.1,0.0,116.8,134.1,heathrow
2015.0,9,18.6,10.2,0.0,50.0,162.3,heathrow
2015.0,10,15.8,9.3,0.0,39.8,94.2,heathrow
2015.0,11,13.4,8.0,2.0,48.2,27.7,heathrow
2015.0,12,13.7,8.9,0.0,39.4,35.0,heathrow
2016.0,1,9.5,3.0,5.0,74.8,54.8,heathrow
2016.0,2,9.4,2.9,5.0,43.8,86.8,heathrow
2016.0,3,10.7,3.2,3.0,72.8,123.3,heathrow
2016.0,4,13.5,4.9,0.0,47.2,170.0,heathrow
2016.0,5,19.0,9.7,0.0,60.4,192.7,heathrow
2016.0,6,20.7,12.7,0.0,93.4,101.7,heathrow
2016.0,7,24.0,14.5,0.0,16.0,182.8,heathrow
2016.0,8,24.7,14.6,0.0,21.6,201.4,heathrow
2016.0,9,22.4,13.7,0.0,42.2,122.1,heathrow
2016.0,10,15.9,8.7,0.0,21.6,105.6,heathrow
2016.0,11,10.5,3.8,3.0,86.4,77.4,heathrow
2016.0,12,10.2,3.4,7.0,10.4,55.1,heathrow
2017.0,1,7.6,0.7,15.0,60.2,64.5,heathrow
2017.0,2,10.0,4.4,1.0,38.2,47.8,heathrow
2017.0,3,14.1,6.6,0.0,25.8,116.3,heathrow
2017.0,4,15.8,5.9,0.0,4.6,186.2,heathrow
2017.0,5,19.8,10.4,0.0,64.8,164.8,heathrow
2017.0,6,24.0,13.9,0.0,46.4,204.3,heathrow
2017.0,7,23.8,14.9,0.0,90.0,178.0,heathrow
2017.0,8,22.0,13.5,0.0,58.6,174.9,heathrow
2017.0,9,19.2,11.0,0.0,59.0,120.1,heathrow
2017.0,10,17.1,10.3,0.0,9.2,84.6,heathrow
2017.0,11,11.1,4.5,2.0,34.2,66.7,heathrow
2017.0,12,8.7,2.9,7.0,81.2,43.8,heathrow
2018.0,1,9.7,3.8,1.0,58.0,46.5,heathrow
2018.0,2,6.7,0.6,12.0,29.0,92.0,heathrow
2018.0,3,9.8,3.0,6.0,81.2,70.3,heathrow
2018.0,4,15.5,7.9,0.0,65.2,113.4,heathrow
2018.0,5,20.8,9.8,0.0,58.4,248.3,heathrow
2018.0,6,24.2,13.1,0.0,0.4,234.5,heathrow
2018.0,7,28.3,16.4,0.0,14.8,272.5,heathrow
2018.0,8,24.5,14.5,0.0,48.2,182.1,heathrow
2018.0,9,20.9,11.0,0.0,29.4,195.0,heathrow
2018.0,10,16.5,8.5,1.0,61.0,137.0,heathrow
2018.0,11,12.2,5.8,1.0,73.8,72.9,heathrow
2018.0,12,10.7,5.2,2.0,60.6,40.3,heathrow
2019.0,1,7.6,2.0,9.0,33.2,56.4,heathrow
2019.0,2,12.4,3.3,3.0,34.2,120.2,heathrow
2019.0,3,13.1,5.8,0.0,49.6,119.0,heathrow
2019.0,4,15.8,5.7,1.0,12.8,170.1,heathrow
2019.0,5,18.6,8.4,0.0,36.0,176.3,heathrow
2019.0,6,21.8,11.9,0.0,81.8,170.1,heathrow
2019.0,7,25.5,14.9,0.0,50.8,194.5,heathrow
2019.0,8,25.2,14.1,0.0,33.6,201.2,heathrow
2019.0,9,21.2,11.8,0.0,63.0,156.8,heathrow
2019.0,10,15.5,8.6,0.0,92.8,74.0,heathrow
2019.0,11,10.3,4.3,3.0,74.8,51.3,heathrow
2019.0,12,10.2,4.0,3.0,89.6,56.2,heathrow
2020.0,1,10.1,4.7,4.0,47.6,50.3,heathrow
2020.0,2,11.1,4.3,1.0,99.8,62.0,heathrow
2020.0,3,12.0,3.9,1.0,42.8,148.0,heathrow
2020.0,4,18.2,6.5,1.0,38.2,235.4,heathrow
2020.0,5,21.1,9.1,0.0,2.0,308.6,heathrow
2020.0,6,22.5,12.6,0.0,54.0,174.9,heathrow
2020.0,7,23.8,13.4,0.0,35.2,171.2,heathrow
2020.0,8,25.6,15.6,0.0,58.2,161.8,heathrow
2020.0,9,21.6,11.2,0.0,20.0,168.9,heathrow
2020.0,10,15.1,8.8,0.0,142.2,51.6,heathrow
2020.0,11,12.7,6.2,2.0,50.2,44.6,heathrow
2020.0,12,8.5,3.5,7.0,72.4,36.5,heathrow
2021.0,1,7.0,1.3,12.0,96.6,29.4,heathrow
2021.0,2,9.1,3.1,7.0,36.4,57.9,heathrow
2021.0,3,12.1,4.1,1.0,24.6,91.4,heathrow
2021.0,4,13.1,2.9,5.0,7.2,202.6,heathrow
2021.0,5,16.5,7.2,0.0,84.6,131.9,heathrow
2021.0,6,22.5,13.3,0.0,88.2,159.6,heathrow
2021.0,7,24.2,14.9,0.0,61.2,171.1,heathrow
2021.0,8,21.9,13.4,0.0,42.2,95.6,heathrow
2021.0,9,22.3,13.3,0.0,52.4,124.0,heathrow
2021.0,10,16.9,9.7,0.0,87.6,84.2,heathrow
2021.0,11,11.4,4.5,3.0,10.2,67.8,heathrow
2021.0,12,10.1,5.3,3.0,71.2,21.1,heathrow
2022.0,1,8.9,1.9,9.0,17.2,67.1,heathrow
2022.0,2,11.3,4.0,3.0,49.6,78.4,heathrow
2022.0,3,13.2,4.9,1.0,31.4,157.2,heathrow
2022.0,4,16.1,5.7,1.0,16.4,167.2,heathrow
2022.0,5,20.2,10.1,0.0,34.2,155.3,heathrow
2022.0,6,23.2,11.9,0.0,24.0,212.2,heathrow
2022.0,7,27.2,15.5,0.0,7.6,221.1,heathrow
2022.0,8,27.0,15.9,0.0,54.4,234.3,heathrow
2022.0,9,20.2,11.8,0.0,86.0,119.1,heathrow
2022.0,10,18.3,10.4,0.0,81.4,132.8,heathrow
2022.0,11,13.2,7.6,0.0,123.8,69.9,heathrow
2022.0,12,7.9,1.7,11.0,51.6,56.4,heathrow
2013.0,1,7.4,2.5,8.0,126.4,47.7,hurn
2013.0,2,7.0,0.2,12.0,41.0,69.8,hurn
2013.0,3,7.2,0.4,14.0,93.2,60.3,hurn
2013.0,4,12.0,3.0,10.0,48.0,149.9,hurn
2013.0,5,15.9,5.7,1.0,58.2,183.2,hurn
2013.0,6,19.6,9.9,0.0,31.2,190.4,hurn
2013.0,7,25.4,12.3,0.0,29.2,298.0,hurn
2013.0,8,22.9,11.8,0.0,23.0,203.9,hurn
2013.0,9,19.9,9.3,0.0,40.8,124.8,hurn
2013.0,10,16.9,9.4,1.0,163.6,87.0,hurn
2013.0,11,10.8,2.9,9.0,67.0,87.7,hurn
2013.0,12,10.8,2.1,10.0,192.2,50.8,hurn
2014.0,1,10.3,2.5,11.0,247.4,59.6,hurn
2014.0,2,10.4,4.0,2.0,184.0,90.0,hurn
2014.0,3,12.9,2.7,6.0,53.2,139.5,hurn
2014.0,4,14.7,5.5,0.0,115.2,155.7,hurn
2014.0,5,16.8,8.1,0.0,102.4,181.5,hurn
2014.0,6,21.1,10.6,0.0,33.8,238.0,hurn
2014.0,7,24.5,12.4,0.0,24.0,274.9,hurn
2014.0,8,21.2,10.6,0.0,89.8,197.9,hurn
2014.0,9,21.3,9.9,0.0,20.0,132.2,hurn
2014.0,10,16.8,9.7,0.0,138.2,81.2,hurn
2014.0,11,12.6,5.9,3.0,163.6,58.8,hurn
2014.0,12,9.6,1.3,14.0,45.6,73.5,hurn
2015.0,1,9.6,1.4,11.0,101.6,77.9,hurn
2015.0,2,8.2,-0.2,16.0,53.0,70.6,hurn
2015.0,3,11.1,2.5,9.0,25.4,120.7,hurn
2015.0,4,15.6,3.9,5.0,20.2,157.7,hurn
2015.0,5,16.2,7.6,0.0,69.0,159.9,hurn
2015.0,6,20.5,9.7,0.0,29.6,230.7,hurn
2015.0,7,21.5,12.1,0.0,59.2,185.4,hurn
2015.0,8,20.5,11.8,0.0,138.8,135.8,hurn
2015.0,9,18.7,8.0,0.0,74.2,200.4,hurn
2015.0,10,15.5,7.1,1.0,68.0,85.2,hurn
2015.0,11,13.4,7.9,3.0,85.4,29.8,hurn
2015.0,12,13.5,9.2,0.0,89.2,29.3,hurn
2016.0,1,10.0,2.1,10.0,190.8,66.7,hurn
2016.0,2,,,,63.2,64.6,hurn
2016.0,3,10.9,1.4,11.0,105.6,132.4,hurn
2016.0,4,12.9,3.2,6.0,56.8,166.2,hurn
2016.0,5,18.0,7.5,2.0,58.8,202.9,hurn
2016.0,6,19.6,11.4,0.0,85.8,116.0,hurn
2016.0,7,22.4,12.6,0.0,12.0,190.0,hurn
2016.0,8,23.1,12.3,0.0,41.0,230.2,hurn
2016.0,9,20.7,12.0,0.0,85.2,125.8,hurn
2016.0,10,15.5,6.1,0.0,56.6,125.7,hurn
2016.0,11,11.1,2.0,9.0,104.4,97.1,hurn
2016.0,12,10.3,2.1,10.0,32.2,55.8,hurn
2017.0,1,8.1,-0.1,17.0,103.4,74.1,hurn
2017.0,2,9.9,3.7,7.0,48.4,56.0,hurn
2017.0,3,13.2,5.5,1.0,60.5,107.0,hurn
2017.0,4,15.0,3.2,5.0,12.6,193.8,hurn
2017.0,5,18.3,8.3,0.0,58.0,185.9,hurn
2017.0,6,21.9,11.4,0.0,57.6,207.3,hurn
2017.0,7,22.1,13.0,0.0,89.8,200.4,hurn
2017.0,8,21.0,11.4,0.0,52.2,183.4,hurn
2017.0,9,18.1,9.5,0.0,93.6,111.8,hurn
2017.0,10,16.6,8.8,2.0,42.2,81.3,hurn
2017.0,11,11.8,2.2,9.0,74.2,99.1,hurn
2017.0,12,9.7,1.6,13.0,104.8,58.5,hurn
2018.0,1,10.2,2.9,7.0,76.4,64.0,hurn
2018.0,2,7.4,-1.3,20.0,42.4,128.3,hurn
2018.0,3,9.4,2.2,8.0,148.3,74.2,hurn
2018.0,4,14.3,6.8,0.0,75.4,124.6,hurn
2018.0,5,19.4,7.5,0.0,39.6,265.9,hurn
2018.0,6,22.9,11.2,0.0,0.4,269.2,hurn
2018.0,7,25.9,13.1,0.0,27.2,303.2,hurn
2018.0,8,22.8,12.1,0.0,64.0,173.2,hurn
2018.0,9,19.6,8.6,0.0,42.8,169.6,hurn
2018.0,10,15.6,5.8,4.0,44.8,129.6,hurn
2018.0,11,12.4,5.3,6.0,124.0,77.5,hurn
2018.0,12,11.2,4.5,5.0,139.4,38.5,hurn
2019.0,1,8.0,0.1,18.0,40.7,60.6,hurn
2019.0,2,11.2,0.9,12.0,55.5,106.2,hurn
2019.0,3,12.8,4.3,5.0,80.0,117.3,hurn
2019.0,4,15.2,4.0,2.0,54.0,198.1,hurn
2019.0,5,17.5,5.9,2.0,37.0,209.8,hurn
2019.0,6,19.9,10.5,0.0,74.4,174.3,hurn
2019.0,7,23.7,12.5,0.0,34.4,246.7,hurn
2019.0,8,22.4,12.1,0.0,43.4,207.3,hurn
2019.0,9,20.2,10.2,0.0,125.0,154.6,hurn
2019.0,10,15.5,7.7,1.0,135.6,68.0,hurn
2019.0,11,11.0,3.5,7.0,113.8,55.6,hurn
2019.0,12,10.6,3.4,9.0,144.4,60.1,hurn
2020.0,1,10.1,4.2,5.0,109.0,53.3,hurn
2020.0,2,11.0,4.3,3.0,131.2,69.1,hurn
2020.0,3,11.7,3.5,5.0,54.6,157.7,hurn
2020.0,4,17.1,5.1,4.0,51.8,249.7,hurn
2020.0,5,19.9,6.4,2.0,0.6,339.5,hurn
2020.0,6,20.7,11.1,0.0,59.6,212.6,hurn
2020.0,7,22.1,11.4,0.0,29.8,209.6,hurn
2020.0,8,23.4,14.1,0.0,103.4,173.1,hurn
2020.0,9,20.7,9.0,0.0,36.0,165.4,hurn
2020.0,10,15.2,7.7,0.0,170.8,73.3,hurn
2020.0,11,13.1,6.1,4.0,65.2,67.1,hurn
2020.0,12,9.2,2.3,11.0,138.2,59.7,hurn
2021.0,1,7.6,0.7,15.0,94.4,37.5,hurn
2021.0,2,9.3,2.4,11.0,,54.5,hurn
2021.0,3,12.0,2.8,8.0,37.0,116.3,hurn
2021.0,4,13.1,0.1,15.0,12.8,231.4,hurn
2021.0,5,15.4,5.8,4.0,106.4,161.5,hurn
2021.0,6,20.7,10.9,0.0,83.8,183.0,hurn
2021.0,7,22.6,13.4,0.0,104.8,204.2,hurn
2021.0,8,21.2,11.8,0.0,21.2,142.4,hurn
2021.0,9,21.5,10.4,0.0,41.8,142.7,hurn
2021.0,10,16.8,8.8,0.0,141.6,98.6,hurn
2021.0,11,11.8,2.8,11.0,5.6,75.4,hurn
2021.0,12,10.8,5.3,6.0,84.0,33.6,hurn
2022.0,1,9.5,0.2,19.0,15.4,65.1,hurn
2022.0,2,11.2,3.3,6.0,70.0,88.2,hurn
2022.0,3,12.6,3.6,8.0,50.4,151.7,hurn
2022.0,4,15.2,3.8,4.0,19.8,195.6,hurn
2022.0,5,18.4,8.3,0.0,61.6,175.9,hurn
2022.0,6,21.0,10.0,0.0,48.2,229.5,hurn
2022.0,7,24.7,12.3,0.0,0.0,240.9,hurn
2022.0,8,25.5,12.9,0.0,18.0,242.3,hurn
2022.0,9,19.9,9.8,0.0,82.8,128.5,hurn
2022.0,10,18.0,9.6,1.0,99.6,114.0,hurn
2022.0,11,13.7,6.4,3.0,183.8,90.0,hurn
2022.0,12,8.0,0.4,13.0,110.6,56.3,hurn
2013.0,1,5.4,2.0,6.0,,28.7,lerwick
2013.0,2,5.5,1.5,9.0,,60.1,lerwick
2013.0,3,5.0,0.4,14.0,27.5,114.5,lerwick
2013.0,4,7.6,2.3,5.0,,169.8,lerwick
2013.0,5,10.1,5.4,0.0,,140.8,lerwick
2013.0,6,12.7,8.2,0.0,,112.4,lerwick
2013.0,7,14.4,10.5,0.0,,92.4,lerwick
2013.0,8,14.6,10.6,0.0,,98.1,lerwick
2013.0,9,12.6,8.5,0.0,148.9,60.6,lerwick
2013.0,10,10.8,7.5,0.0,133.7,46.0,lerwick
2013.0,11,8.0,3.7,2.0,165.2,34.0,lerwick
2013.0,12,7.5,3.1,4.0,164.9,7.9,lerwick
2014.0,1,6.4,3.2,2.0,189.8,11.7,lerwick
2014.0,2,6.7,3.2,1.0,123.8,41.3,lerwick
2014.0,3,8.0,3.8,0.0,89.0,96.3,lerwick
2014.0,4,9.0,5.0,0.0,65.0,103.2,lerwick
2014.0,5,10.8,6.6,0.0,60.6,119.0,lerwick
2014.0,6,13.3,9.4,0.0,27.2,68.0,lerwick
2014.0,7,15.6,11.1,0.0,36.6,99.6,lerwick
2014.0,8,15.0,10.6,0.0,184.2,170.0,lerwick
2014.0,9,13.7,10.2,0.0,114.8,60.0,lerwick
2014.0,10,11.4,7.6,0.0,182.4,69.4,lerwick
2014.0,11,9.4,6.8,0.0,116.4,39.3,lerwick
2014.0,12,7.0,2.2,6.0,159.2,13.2,lerwick
2015.0,1,6.2,2.0,1.0,302.4,13.7,lerwick
2015.0,2,6.3,2.7,4.0,127.0,40.6,lerwick
2015.0,3,7.4,3.1,0.0,109.2,101.5,lerwick
2015.0,4,8.3,3.4,2.0,67.3,132.4,lerwick
2015.0,5,9.6,4.9,0.0,131.2,120.2,lerwick
2015.0,6,11.2,7.1,0.0,58.6,91.5,lerwick
2015.0,7,13.5,8.8,0.0,68.4,118.9,lerwick
2015.0,8,15.0,11.0,0.0,93.8,124.0,lerwick
2015.0,9,13.2,9.7,0.0,88.6,60.8,lerwick
2015.0,10,11.7,8.3,0.0,128.0,57.3,lerwick
2015.0,11,8.9,5.0,2.0,156.7,27.1,lerwick
2015.0,12,8.2,3.5,2.0,189.6,25.4,lerwick
2016.0,1,5.4,1.2,7.0,187.0,34.6,lerwick
2016.0,2,5.1,0.5,10.0,119.6,86.5,lerwick
2016.0,3,7.4,3.5,2.0,79.2,84.2,lerwick
2016.0,4,7.9,2.8,3.0,55.1,156.6,lerwick
2016.0,5,10.8,5.7,0.0,46.0,183.2,lerwick
2016.0,6,12.9,8.5,0.0,48.4,199.3,lerwick
2016.0,7,14.5,10.4,0.0,115.2,80.5,lerwick
2016.0,8,14.2,10.4,0.0,108.4,92.2,lerwick
2016.0,9,14.2,10.5,0.0,110.0,106.6,lerwick
2016.0,10,11.4,7.2,0.0,56.2,126.5,lerwick
2016.0,11,7.7,3.5,1.0,133.4,48.0,lerwick
2016.0,12,9.2,4.9,0.0,159.4,11.5,lerwick
2017.0,1,7.0,3.5,3.0,116.0,11.5,lerwick
2017.0,2,6.7,2.8,7.0,99.4,55.8,lerwick
2017.0,3,7.5,3.5,3.0,133.3,79.3,lerwick
2017.0,4,8.2,3.6,1.0,81.4,136.0,lerwick
2017.0,5,11.5,7.2,0.0,35.8,157.7,lerwick
2017.0,6,13.3,9.0,0.0,86.4,79.8,lerwick
2017.0,7,14.5,10.2,0.0,64.4,184.2,lerwick
2017.0,8,14.7,10.3,0.0,106.6,129.4,lerwick
2017.0,9,13.7,10.0,0.0,132.6,69.2,lerwick
2017.0,10,11.3,7.8,0.0,235.0,52.4,lerwick
2017.0,11,6.8,3.0,2.0,165.4,33.6,lerwick
2017.0,12,6.4,2.3,8.0,159.3,24.6,lerwick
2018.0,1,5.3,1.4,9.0,159.8,25.1,lerwick
2018.0,2,5.3,1.3,3.0,62.4,70.5,lerwick
2018.0,3,4.9,0.7,9.0,93.3,90.4,lerwick
2018.0,4,8.6,3.7,5.0,38.2,147.6,lerwick
2018.0,5,12.8,6.6,0.0,35.4,218.6,lerwick
2018.0,6,13.3,8.9,0.0,30.4,147.3,lerwick
2018.0,7,16.0,11.3,0.0,63.8,131.3,lerwick
2018.0,8,15.0,10.0,0.0,66.0,178.0,lerwick
2018.0,9,12.8,8.4,0.0,171.2,118.5,lerwick
2018.0,10,10.4,6.1,0.0,146.4,77.9,lerwick
2018.0,11,9.2,6.4,0.0,84.8,29.1,lerwick
2018.0,12,7.4,4.1,1.0,124.0,20.0,lerwick
2019.0,1,5.7,1.6,9.0,141.4,37.6,lerwick
2019.0,2,7.8,3.6,1.0,85.7,50.2,lerwick
2019.0,3,7.4,3.1,3.0,130.8,106.2,lerwick
2019.0,4,9.5,5.5,0.0,53.4,153.0,lerwick
2019.0,5,9.9,4.4,1.0,60.8,163.3,lerwick
2019.0,6,12.7,8.6,0.0,92.2,103.5,lerwick
2019.0,7,15.2,10.8,0.0,75.0,116.4,lerwick
2019.0,8,15.4,11.1,0.0,85.8,94.4,lerwick
2019.0,9,12.7,8.8,0.0,77.2,108.2,lerwick
2019.0,10,10.3,6.3,0.0,110.4,84.3,lerwick
2019.0,11,6.5,3.1,5.0,62.6,58.1,lerwick
2019.0,12,7.4,3.4,1.0,163.4,18.5,lerwick
2020.0,1,7.6,3.7,1.0,149.2,13.2,lerwick
2020.0,2,6.1,2.1,1.0,172.1,39.5,lerwick
2020.0,3,7.2,2.5,3.0,113.1,84.8,lerwick
2020.0,4,8.9,3.6,2.0,54.8,138.1,lerwick
2020.0,5,10.3,5.2,3.0,52.4,147.8,lerwick
2020.0,6,13.9,9.0,0.0,30.8,150.9,lerwick
2020.0,7,13.9,9.1,0.0,107.0,150.1,lerwick
2020.0,8,14.8,10.3,0.0,75.0,122.9,lerwick
2020.0,9,12.7,8.6,0.0,120.0,71.9,lerwick
2020.0,10,10.2,6.9,0.0,136.0,54.4,lerwick
2020.0,11,9.3,5.9,1.0,168.8,25.8,lerwick
2020.0,12,7.1,3.9,1.0,105.1,20.7,lerwick
2021.0,1,4.2,0.5,11.0,78.8,53.1,lerwick
2021.0,2,5.2,1.9,11.0,53.4,56.6,lerwick
2021.0,3,7.4,3.6,0.0,102.0,77.5,lerwick
2021.0,4,7.4,2.1,7.0,56.0,153.4,lerwick
